,Position,Points SFL,Equipe,Match,Joueurs l'ayant choisi,total_choice,choix_autre,bet_safety
21,22,31,Ajax,Ajax 4 - 0 Sparta Rotterdam,34,38,4,6.8
22,22,31,Real Sociedad,CD Alaves 0 - 2 Real Sociedad,38,58,20,1.8095238095238095
23,22,31,Swansea City,Swansea City 2 - 0 Huddersfield T.,21,44,23,0.875
24,22,31,Roda,Roda 1 - 0 NAC Breda,8,13,5,1.3333333333333333
25,26,30,Athl. Bilbao,Athl. Bilbao 1 - 0 FC Séville,21,145,124,0.168
26,26,30,Saint-Etienne,Saint-Etienne 3 - 1 Metz,84,130,46,1.7872340425531914
27,28,29,Karabükspor,Karabükspor 1 - 0 Kayserispor,5,16,11,0.4166666666666667
28,29,28,Naples,AS Rome 0 - 1 Naples,118,204,86,1.3563218390804597
29,30,27,Galatasaray,Atiker Konyaspor 1922 0 - 2 Galatasaray,7,9,2,2.3333333333333335
30,31,25,İstanbul Basaksehir,İstanbul Basaksehir 2 - 1 Alanyaspor,2,7,5,0.3333333333333333
31,31,25,La Gantoise,La Gantoise 2 - 0 Waasland-Beveren,7,19,12,0.5384615384615384
32,33,23,Real Madrid,Getafe 1 - 2 Real Madrid,119,134,15,7.4375
33,33,23,Toulouse,Toulouse 1 - 0 Amiens,101,135,34,2.8857142857142857
34,35,22,Paris Saint Germain,Dijon 1 - 2 Paris Saint Germain,416,464,48,8.489795918367347
35,36,20,Saint-Trond,Sporting Lokeren 1 - 1 Saint-Trond,4,24,20,0.19047619047619047
36,37,19,Hoffenheim,Hoffenheim 2 - 2 Augsbourg,52,56,4,10.4
37,37,19,West Ham,Burnley FC 1 - 1 West Ham,27,60,33,0.7941176470588235
38,37,19,Atl. Madrid,Atl. Madrid 1 - 1 Barcelone,78,305,227,0.34210526315789475
39,37,19,Burnley FC,Burnley FC 1 - 1 West Ham,33,60,27,1.1785714285714286
40,41,18,Lille,Lille 2 - 2 Troyes,125,236,111,1.1160714285714286
41,41,18,Barcelone,Atl. Madrid 1 - 1 Barcelone,227,305,78,2.8734177215189876
42,41,18,Royal Charleroi,Royal Charleroi 2 - 2 KAS Eupen,30,33,3,7.5
43,44,17,Sporting Lokeren,Sporting Lokeren 1 - 1 Saint-Trond,20,24,4,4.0
44,44,17,Tottenham,Tottenham 1 - 0 Bournemouth,65,74,9,6.5
45,46,14,Manch. Utd,Liverpool 0 - 0 Manch. Utd,327,405,78,4.139240506329114
46,46,14,Liverpool,Liverpool 0 - 0 Manch. Utd,78,405,327,0.23780487804878048
47,48,12,KRC Genk,KRC Genk 1 - 1 Mouscron-Péruwelz,8,58,50,0.1568627450980392
48,49,10,Dortmund,Dortmund 2 - 3 RB Leipzig,77,120,43,1.75
49,49,10,Stoke,Manch. City 7 - 2 Stoke,8,260,252,0.03162055335968379
50,49,10,Hambourg,Mayence 3 - 2 Hambourg,23,27,4,4.6
51,52,7,Feyenoord,Feyenoord 0 - 0 PEC Zwolle,13,20,7,1.625
52,53,5,Young Boys,Lausanne-Sport 2 - 1 Young Boys,13,34,21,0.5909090909090909
53,53,5,Dijon,Dijon 1 - 2 Paris Saint Germain,48,464,416,0.11510791366906475
54,53,5,Antalyaspor,Antalyaspor 1 - 3 Goztepe AS,26,32,6,3.7142857142857144
55,53,5,Juventus,Juventus 1 - 2 Lazio,28,59,31,0.875
56,53,5,Chelsea,Crystal Palace 2 - 1 Chelsea,95,109,14,6.333333333333333
57,53,5,Getafe,Getafe 1 - 2 Real Madrid,15,134,119,0.125
58,53,5,Metz,Saint-Etienne 3 - 1 Metz,46,130,84,0.5411764705882353
59,53,5,Arsenal,Watford FC 2 - 1 Arsenal,34,92,58,0.576271186440678
60,53,5,Heerenven,Utrecht 3 - 1 Heerenven,17,22,5,2.8333333333333335
61,53,5,Alanyaspor,İstanbul Basaksehir 2 - 1 Alanyaspor,5,7,2,1.6666666666666667
62,53,5,Hanovre,Hanovre 1 - 2 E. Francfort,25,33,8,2.7777777777777777
63,64,0,Waasland-Beveren,La Gantoise 2 - 0 Waasland-Beveren,12,19,7,1.5
64,64,0,Caen,Caen 0 - 2 Angers,231,371,140,1.6382978723404256
65,64,0,Atiker Konyaspor 1922,Atiker Konyaspor 1922 0 - 2 Galatasaray,2,9,7,0.25
66,64,0,FC Séville,Athl. Bilbao 1 - 0 FC Séville,124,145,21,5.636363636363637
67,64,0,FC Lugano,FC Lugano 0 - 4 Bâle,4,19,15,0.25
68,64,0,Bournemouth,Tottenham 1 - 0 Bournemouth,9,74,65,0.13636363636363635
69,64,0,Fribourg,Bayern Munich 5 - 0 Fribourg,11,158,147,0.07432432432432433
70,64,0,AS Rome,AS Rome 0 - 1 Naples,86,204,118,0.7226890756302521
71,64,0,CD Alaves,CD Alaves 0 - 2 Real Sociedad,20,58,38,0.5128205128205128
72,64,0,Huddersfield T.,Swansea City 2 - 0 Huddersfield T.,23,44,21,1.0454545454545454
73,64,0,NAC Breda,Roda 1 - 0 NAC Breda,5,13,8,0.5555555555555556
74,64,0,Le Havre,Clermont Foot 3 - 0 Le Havre,46,72,26,1.7037037037037037
75,64,0,Amiens,Toulouse 1 - 0 Amiens,34,135,101,0.3333333333333333
76,64,0,Hertha Berlin,Hertha Berlin 0 - 2 Schalke 04,28,66,38,0.717948717948718
77,64,0,Sparta Rotterdam,Ajax 4 - 0 Sparta Rotterdam,4,38,34,0.11428571428571428
78,64,0,Rennes,Guingamp 2 - 0 Rennes,201,322,121,1.6475409836065573
79,64,0,Kayserispor,Karabükspor 1 - 0 Kayserispor,11,16,5,1.8333333333333333
