,Position,Points SFL,Equipe,Match,Joueurs l'ayant choisi,total_choice,choix_autre,bet_safety
33,34,20,Zulte-Waregem,Saint-Trond 1 - 1 Zulte-Waregem,13,23,10,1.1818181818181819
34,34,20,SPAL 2013,SPAL 2013 2 - 2 Hellas Vérone,19,40,21,0.8636363636363636
35,36,18,Utrecht,Utrecht 0 - 0 Feyenoord,23,53,30,0.7419354838709677
36,37,17,Sparta Rotterdam,Sparta Rotterdam 0 - 0 Arnheim,12,14,2,4.0
37,38,16,Saint-Trond,Saint-Trond 1 - 1 Zulte-Waregem,10,23,13,0.7142857142857143
38,39,15,Arsenal,Southampton 1 - 1 Arsenal,214,271,57,3.689655172413793
39,39,15,CF Belenenses,CF Belenenses 1 - 1 Paços Ferreira,6,9,3,1.5
40,39,15,Augsbourg,Augsbourg 1 - 1 Hertha Berlin,32,67,35,0.8888888888888888
41,39,15,Cologne,Cologne 3 - 4 Fribourg,37,85,48,0.7551020408163265
42,43,14,Besiktas,Kayserispor 1 - 1 Besiktas,26,41,15,1.625
43,44,13,Young Boys,Young Boys 1 - 1 Grasshopper,17,27,10,1.5454545454545454
44,45,12,Liverpool,Liverpool 1 - 1 Everton,207,282,75,2.723684210526316
45,46,11,Arnheim,Sparta Rotterdam 0 - 0 Arnheim,2,14,12,0.15384615384615385
46,47,10,Feyenoord,Utrecht 0 - 0 Feyenoord,30,53,23,1.25
47,48,8,AS Rome,Chievo 0 - 0 AS Rome,68,87,19,3.4
48,49,7,Naples,Naples 0 - 0 Fiorentina AC,123,148,25,4.730769230769231
49,50,5,Manch. Utd,Manch. Utd 1 - 2 Manch. City,384,513,129,2.953846153846154
50,50,5,Anderlecht,Anderlecht 1 - 3 Royal Charleroi,25,72,47,0.5208333333333334
51,50,5,FC Lugano,FC Lugano 1 - 2 Lausanne-Sport,10,38,28,0.3448275862068966
52,50,5,Sporting Lokeren,FC Bruges 3 - 1 Sporting Lokeren,8,64,56,0.14035087719298245
53,50,5,Nantes,Nantes 1 - 2 Nice,274,525,251,1.0873015873015872
54,50,5,Amiens,Amiens 1 - 2 Lyon,113,309,196,0.5736040609137056
55,50,5,Crotone FC,US Sassuolo 2 - 1 Crotone FC,11,23,12,0.8461538461538461
56,50,5,FC Zürich,FC Zürich 1 - 2 Lucerne,11,14,3,2.75
57,50,5,Bologne,Milan 2 - 1 Bologne,75,131,56,1.3157894736842106
58,50,5,Levante,Levante 1 - 2 Athl. Bilbao,25,53,28,0.8620689655172413
59,60,0,Vitoria,Vitoria 0 - 5 Porto,20,74,54,0.36363636363636365
60,60,0,PSV,Ajax 3 - 0 PSV,138,156,18,7.2631578947368425
61,60,0,Hoffenheim,Hanovre 2 - 0 Hoffenheim,39,73,34,1.1142857142857143
62,60,0,Saint-Etienne,Marseille 3 - 0 Saint-Etienne,106,275,169,0.6235294117647059
63,60,0,Benevento Calcio,Udinese 2 - 0 Benevento Calcio,46,102,56,0.8070175438596491
64,60,0,İstanbul Basaksehir,Sivasspor 1 - 0 İstanbul Basaksehir,48,51,3,12.0
65,60,0,Portimonense,Portimonense 0 - 1 GD Chaves,5,8,3,1.25
66,60,0,Betis Séville,Betis Séville 0 - 1 Atl. Madrid,38,153,115,0.3275862068965517
67,60,0,Real Sociedad,Real Sociedad 0 - 2 Malaga,41,71,30,1.3225806451612903
68,60,0,Alanyaspor,Osmanlispor 3 - 0 Alanyaspor,7,13,6,1.0
69,60,0,Villarreal,Villarreal 0 - 2 Barcelone,52,164,112,0.46017699115044247
